county_name,median_income,population,bachelors_degree,labor_force,median_rent,commute_time,owner_occupied,renter_occupied,state_fips,county_fips
"Warren County, Virginia",79313.0,40800.0,4225.0,1731.0,1175.0,17156.0,11300.0,3935.0,51,187
"Washington County, Virginia",59116.0,53985.0,6328.0,2755.0,796.0,22176.0,16548.0,5465.0,51,191
"Westmoreland County, Virginia",56647.0,18480.0,1385.0,765.0,985.0,6100.0,5997.0,1835.0,51,193
"Wise County, Virginia",47541.0,36105.0,2532.0,1782.0,715.0,11463.0,9882.0,4170.0,51,195
"Wythe County, Virginia",53921.0,28275.0,2502.0,1452.0,668.0,11749.0,9354.0,3070.0,51,197
"York County, Virginia",105154.0,70238.0,12821.0,4146.0,1701.0,31708.0,18671.0,7207.0,51,199
"Alexandria city, Virginia",113179.0,157594.0,37901.0,4475.0,1983.0,76259.0,31933.0,42885.0,51,510
"Bristol city, Virginia",45250.0,17036.0,1447.0,684.0,784.0,6542.0,4596.0,2703.0,51,520
"Buena Vista city, Virginia",48783.0,6639.0,528.0,660.0,953.0,2944.0,1533.0,1122.0,51,530
"Charlottesville city, Virginia",67177.0,46289.0,8241.0,2446.0,1357.0,19388.0,8262.0,11249.0,51,540
"Chesapeake city, Virginia",92703.0,249377.0,37311.0,13305.0,1446.0,111380.0,66988.0,24380.0,51,550
"Colonial Heights city, Virginia",72216.0,18158.0,2148.0,738.0,1123.0,7882.0,5057.0,2555.0,51,570
"Covington city, Virginia",45737.0,5722.0,296.0,260.0,718.0,2245.0,1883.0,620.0,51,580
"Danville city, Virginia",41484.0,42507.0,3421.0,1951.0,770.0,15150.0,9281.0,9474.0,51,590
"Emporia city, Virginia",41442.0,5680.0,367.0,301.0,960.0,2129.0,899.0,1346.0,51,595
"Fairfax city, Virginia",128708.0,24242.0,5065.0,1007.0,1972.0,10290.0,6231.0,2898.0,51,600
"Falls Church city, Virginia",164536.0,14576.0,2969.0,1162.0,2074.0,5817.0,3191.0,2549.0,51,610
"Franklin city, Virginia",57537.0,8194.0,737.0,321.0,925.0,3261.0,1863.0,1486.0,51,620
"Fredericksburg city, Virginia",83445.0,28258.0,4208.0,2341.0,1462.0,12638.0,4336.0,6940.0,51,630
"Galax city, Virginia",44612.0,6687.0,453.0,375.0,660.0,2669.0,1847.0,771.0,51,640
"Hampton city, Virginia",64430.0,137217.0,15565.0,7269.0,1255.0,62621.0,31942.0,25528.0,51,650
"Harrisonburg city, Virginia",56050.0,51784.0,5194.0,7878.0,1060.0,21794.0,6534.0,10608.0,51,660
"Hopewell city, Virginia",50661.0,23046.0,1097.0,1081.0,1033.0,8804.0,5007.0,4341.0,51,670
"Lexington city, Virginia",93651.0,7346.0,1040.0,1945.0,1000.0,2368.0,1051.0,940.0,51,678
"Lynchburg city, Virginia",56243.0,79166.0,10012.0,8115.0,972.0,32544.0,14084.0,14826.0,51,680
"Manassas city, Virginia",110559.0,42620.0,6081.0,2438.0,1784.0,20273.0,10236.0,3604.0,51,683
"Manassas Park city, Virginia",91673.0,17123.0,1941.0,981.0,2073.0,8981.0,3311.0,1910.0,51,685
"Martinsville city, Virginia",39127.0,13539.0,1137.0,708.0,736.0,4910.0,3069.0,2559.0,51,690
"Newport News city, Virginia",63355.0,185118.0,21039.0,10561.0,1209.0,85228.0,35931.0,39534.0,51,700
"Norfolk city, Virginia",60998.0,236973.0,29179.0,13146.0,1188.0,116281.0,42001.0,51796.0,51,710
"Norton city, Virginia",36974.0,3668.0,293.0,270.0,613.0,1300.0,844.0,748.0,51,720
"Petersburg city, Virginia",46930.0,33261.0,3094.0,1324.0,1082.0,13277.0,5503.0,9200.0,51,730
"Poquoson city, Virginia",114503.0,12479.0,1809.0,734.0,1584.0,5693.0,3822.0,835.0,51,735
"Portsmouth city, Virginia",57154.0,97384.0,8863.0,4202.0,1225.0,42055.0,21839.0,17123.0,51,740
"Radford city, Virginia",51039.0,16379.0,1565.0,3062.0,967.0,7419.0,2500.0,2967.0,51,750
"Richmond city, Virginia",59606.0,227171.0,41357.0,12339.0,1227.0,102665.0,43752.0,57449.0,51,760
"Roanoke city, Virginia",51523.0,99213.0,12316.0,3664.0,917.0,41856.0,22308.0,20498.0,51,770
"Salem city, Virginia",68402.0,25372.0,3331.0,1929.0,1053.0,11306.0,6426.0,3619.0,51,775
"Staunton city, Virginia",59731.0,25581.0,3406.0,1235.0,984.0,11382.0,6581.0,4483.0,51,790
"Suffolk city, Virginia",87758.0,94856.0,12702.0,4924.0,1376.0,42234.0,25584.0,10734.0,51,800
"Virginia Beach city, Virginia",87544.0,457900.0,78171.0,21871.0,1568.0,216512.0,115493.0,63422.0,51,810
"Waynesboro city, Virginia",52519.0,22341.0,2595.0,779.0,909.0,10059.0,5363.0,4068.0,51,820
"Williamsburg city, Virginia",66815.0,15486.0,2068.0,3352.0,1274.0,5473.0,2484.0,2398.0,51,830
"Winchester city, Virginia",62495.0,28103.0,3562.0,2322.0,1230.0,12640.0,4929.0,6288.0,51,840
"Adams County, Washington",63105.0,20557.0,1018.0,1344.0,902.0,7624.0,4092.0,2212.0,53,001
"Asotin County, Washington",63724.0,22370.0,2321.0,974.0,941.0,8323.0,6859.0,2640.0,53,003
"Benton County, Washington",83778.0,207560.0,26629.0,11379.0,1166.0,83504.0,51384.0,24125.0,53,005
"Chelan County, Washington",71876.0,79076.0,10471.0,3651.0,1142.0,33844.0,19298.0,11116.0,53,007
"Clallam County, Washington",66108.0,77333.0,10921.0,2902.0,1093.0,26562.0,24894.0,9234.0,53,009
"Clark County, Washington",90115.0,504091.0,70887.0,25161.0,1572.0,201941.0,126024.0,62839.0,53,011
"Columbia County, Washington",68825.0,3980.0,483.0,54.0,847.0,1639.0,1354.0,450.0,53,013
"Cowlitz County, Washington",70912.0,110621.0,8679.0,5321.0,1090.0,42725.0,28664.0,14503.0,53,015
"Douglas County, Washington",79422.0,43189.0,4466.0,2375.0,1181.0,18744.0,10820.0,4654.0,53,017
"Ferry County, Washington",50424.0,7260.0,644.0,300.0,690.0,2067.0,2304.0,721.0,53,019
"Franklin County, Washington",77877.0,96692.0,6915.0,6541.0,1124.0,39523.0,19824.0,8526.0,53,021
"Garfield County, Washington",57958.0,2310.0,269.0,203.0,725.0,723.0,782.0,227.0,53,023
"Grant County, Washington",66387.0,99145.0,7832.0,6206.0,979.0,39176.0,21805.0,11861.0,53,025
"Grays Harbor County, Washington",59105.0,75672.0,6104.0,3369.0,943.0,26223.0,21045.0,8497.0,53,027
"Island County, Washington",82850.0,86510.0,13324.0,3347.0,1517.0,34342.0,26207.0,9291.0,53,029
"Jefferson County, Washington",64796.0,33006.0,6616.0,753.0,1169.0,9329.0,12747.0,3112.0,53,031
"King County, Washington",116340.0,2254371.0,519110.0,98045.0,1950.0,938586.0,514957.0,401313.0,53,033
"Kitsap County, Washington",93675.0,275411.0,44914.0,11895.0,1635.0,115871.0,74050.0,31981.0,53,035
"Kittitas County, Washington",66800.0,44424.0,6515.0,4041.0,1152.0,19093.0,11848.0,7402.0,53,037
"Klickitat County, Washington",66581.0,22798.0,2950.0,870.0,986.0,7641.0,7213.0,2405.0,53,039
"Lewis County, Washington",67247.0,82663.0,7495.0,4042.0,1016.0,30893.0,22986.0,8525.0,53,041
"Lincoln County, Washington",68172.0,11036.0,1207.0,578.0,839.0,3786.0,3528.0,1004.0,53,043
"Mason County, Washington",74388.0,66053.0,6510.0,2940.0,1137.0,23005.0,20183.0,5305.0,53,045
"Okanogan County, Washington",58218.0,42336.0,4140.0,1614.0,862.0,15289.0,11867.0,5138.0,53,047
"Pacific County, Washington",58889.0,23396.0,3112.0,947.0,955.0,7313.0,8779.0,1910.0,53,049
"Pend Oreille County, Washington",59353.0,13570.0,1409.0,540.0,793.0,4317.0,4363.0,1374.0,53,051
"Pierce County, Washington",91486.0,918993.0,117242.0,43556.0,1604.0,398271.0,220644.0,121139.0,53,053
"San Juan County, Washington",76745.0,18001.0,4463.0,570.0,1279.0,6509.0,6709.0,1945.0,53,055
"Skagit County, Washington",82029.0,129480.0,16556.0,6225.0,1350.0,51089.0,35746.0,15078.0,53,057
"Skamania County, Washington",84500.0,12118.0,1457.0,525.0,1019.0,4712.0,3909.0,903.0,53,059
"Snohomish County, Washington",104083.0,828337.0,135876.0,37856.0,1794.0,352191.0,210931.0,96712.0,53,061
"Spokane County, Washington",70394.0,538711.0,76236.0,26700.0,1123.0,216340.0,136125.0,77399.0,53,063
"Stevens County, Washington",62381.0,46774.0,4341.0,2161.0,827.0,15980.0,14726.0,3745.0,53,065
"Thurston County, Washington",88895.0,294272.0,47084.0,13501.0,1499.0,117292.0,77830.0,37865.0,53,067
"Wahkiakum County, Washington",59167.0,4476.0,506.0,132.0,1110.0,1383.0,1666.0,288.0,53,069
"Walla Walla County, Washington",66635.0,62150.0,6937.0,4334.0,1044.0,24150.0,15200.0,7778.0,53,071
"Whatcom County, Washington",77581.0,226523.0,34017.0,12252.0,1370.0,96984.0,57442.0,33729.0,53,073
"Whitman County, Washington",49345.0,47141.0,6581.0,5514.0,959.0,20373.0,8123.0,9840.0,53,075
"Yakima County, Washington",64910.0,256143.0,18200.0,15540.0,1010.0,100175.0,53324.0,32234.0,53,077
"Barbour County, West Virginia",44341.0,15527.0,729.0,1079.0,665.0,5261.0,4348.0,1441.0,54,001
"Berkeley County, West Virginia",73619.0,123283.0,13653.0,6041.0,1154.0,56113.0,36589.0,11939.0,54,003
"Boone County, West Virginia",56182.0,21705.0,990.0,1108.0,735.0,6730.0,6319.0,1673.0,54,005
"Braxton County, West Virginia",42245.0,12505.0,801.0,633.0,595.0,3590.0,3722.0,845.0,54,007
"Brooke County, West Virginia",51963.0,22349.0,2242.0,1253.0,591.0,8760.0,7165.0,2428.0,54,009
"Cabell County, West Virginia",48944.0,93965.0,10541.0,5221.0,857.0,37008.0,25110.0,13744.0,54,011
"Calhoun County, West Virginia",39031.0,6279.0,245.0,305.0,494.0,1778.0,1888.0,528.0,54,013
"Clay County, West Virginia",41530.0,8049.0,366.0,409.0,582.0,2460.0,2343.0,522.0,54,015
"Doddridge County, West Virginia",56587.0,7847.0,549.0,538.0,556.0,2645.0,2107.0,238.0,54,017
"Fayette County, West Virginia",50090.0,40545.0,3175.0,1756.0,734.0,13107.0,12063.0,3875.0,54,019
"Gilmer County, West Virginia",51552.0,7444.0,624.0,524.0,670.0,2169.0,1584.0,548.0,54,021
"Grant County, West Virginia",52877.0,11034.0,681.0,581.0,648.0,4638.0,3341.0,819.0,54,023
"Greenbrier County, West Virginia",45519.0,32995.0,2975.0,1367.0,790.0,12746.0,11027.0,3697.0,54,025
"Hampshire County, West Virginia",55222.0,23275.0,1681.0,1201.0,749.0,8008.0,6558.0,1508.0,54,027
"Hancock County, West Virginia",57515.0,28907.0,2859.0,1246.0,731.0,11500.0,9545.0,3440.0,54,029
"Hardy County, West Virginia",49205.0,14249.0,782.0,636.0,832.0,5654.0,4445.0,1295.0,54,031
"Harrison County, West Virginia",56184.0,65862.0,6934.0,2728.0,836.0,26695.0,19074.0,6814.0,54,033
"Jackson County, West Virginia",55173.0,27868.0,2400.0,1131.0,700.0,9381.0,8549.0,2599.0,54,035
"Jefferson County, West Virginia",93744.0,58043.0,8119.0,3228.0,1073.0,24213.0,17092.0,4380.0,54,037
"Kanawha County, West Virginia",55226.0,179895.0,21682.0,7954.0,868.0,70891.0,53855.0,23397.0,54,039
"Lewis County, West Virginia",50552.0,16920.0,1338.0,826.0,726.0,6214.0,4975.0,1864.0,54,041
"Lincoln County, West Virginia",50985.0,20410.0,765.0,919.0,734.0,5768.0,6060.0,1716.0,54,043
"Logan County, West Virginia",42194.0,32350.0,1638.0,1541.0,737.0,8801.0,9370.0,3005.0,54,045
"McDowell County, West Virginia",28235.0,18911.0,666.0,783.0,601.0,3027.0,5046.0,1501.0,54,047
"Marion County, West Virginia",59974.0,56194.0,6088.0,2965.0,870.0,23030.0,17374.0,5709.0,54,049
"Marshall County, West Virginia",58129.0,30509.0,2793.0,1315.0,788.0,12393.0,9600.0,2455.0,54,051
"Mason County, West Virginia",53058.0,25488.0,1919.0,1184.0,651.0,8851.0,8525.0,1595.0,54,053
"Mercer County, West Virginia",46409.0,59530.0,5675.0,2890.0,777.0,21613.0,17118.0,7353.0,54,055
"Mineral County, West Virginia",64728.0,26957.0,2356.0,1598.0,713.0,10725.0,8533.0,1999.0,54,057
"Mingo County, West Virginia",38305.0,23466.0,935.0,1277.0,560.0,5710.0,6597.0,2496.0,54,059
"Monongalia County, West Virginia",60893.0,105988.0,14220.0,9188.0,929.0,47544.0,25199.0,19007.0,54,061
"Monroe County, West Virginia",52392.0,12438.0,877.0,794.0,658.0,4052.0,3753.0,843.0,54,063
"Morgan County, West Virginia",61021.0,17237.0,1296.0,883.0,742.0,7235.0,5947.0,1106.0,54,065
"Nicholas County, West Virginia",48826.0,24624.0,1646.0,1340.0,664.0,8761.0,7737.0,1907.0,54,067
"Ohio County, West Virginia",55521.0,42224.0,6073.0,2417.0,773.0,17229.0,11956.0,5531.0,54,069
"Pendleton County, West Virginia",52458.0,6156.0,674.0,227.0,666.0,2232.0,1955.0,406.0,54,071
"Pleasants County, West Virginia",59666.0,7622.0,342.0,416.0,640.0,2712.0,2339.0,398.0,54,073
"Pocahontas County, West Virginia",41680.0,7940.0,512.0,382.0,678.0,2322.0,2490.0,461.0,54,075
"Preston County, West Virginia",60136.0,34206.0,2866.0,1282.0,738.0,12452.0,10190.0,2433.0,54,077
"Putnam County, West Virginia",75725.0,57347.0,7241.0,2950.0,1007.0,23771.0,18398.0,4004.0,54,079
"Raleigh County, West Virginia",47975.0,74303.0,6485.0,3419.0,819.0,24983.0,22065.0,7330.0,54,081
"Randolph County, West Virginia",51186.0,28005.0,2501.0,1282.0,766.0,9949.0,7711.0,2651.0,54,083
"Ritchie County, West Virginia",48973.0,8507.0,592.0,399.0,657.0,2645.0,2733.0,524.0,54,085
"Roane County, West Virginia",41299.0,14027.0,917.0,830.0,605.0,3702.0,4039.0,1422.0,54,087
"Summers County, West Virginia",42991.0,11985.0,980.0,457.0,842.0,3125.0,3858.0,1032.0,54,089
"Taylor County, West Virginia",52946.0,16602.0,1514.0,710.0,702.0,6050.0,5380.0,1322.0,54,091
"Tucker County, West Virginia",54053.0,6747.0,738.0,309.0,783.0,2630.0,2276.0,560.0,54,093
"Tyler County, West Virginia",59167.0,8336.0,685.0,373.0,642.0,2830.0,2614.0,334.0,54,095
"Upshur County, West Virginia",49663.0,23875.0,1564.0,1328.0,744.0,8520.0,7331.0,2206.0,54,097
"Wayne County, West Virginia",52694.0,38933.0,2872.0,1966.0,865.0,13273.0,11479.0,3480.0,54,099
"Webster County, West Virginia",43409.0,8362.0,549.0,375.0,678.0,2480.0,2360.0,650.0,54,101
"Wetzel County, West Virginia",50715.0,14431.0,940.0,675.0,701.0,4923.0,4732.0,1129.0,54,103
"Wirt County, West Virginia",52776.0,5202.0,395.0,297.0,490.0,1735.0,1817.0,332.0,54,105
"Wood County, West Virginia",54350.0,84272.0,8131.0,3979.0,780.0,33068.0,26537.0,9007.0,54,107
"Wyoming County, West Virginia",44510.0,21237.0,947.0,1103.0,677.0,5860.0,6209.0,1515.0,54,109
"Adams County, Wisconsin",55223.0,20730.0,1895.0,726.0,719.0,7304.0,7781.0,1395.0,55,001
"Ashland County, Wisconsin",57000.0,16041.0,1464.0,965.0,658.0,7034.0,4915.0,1931.0,55,003
"Barron County, Wisconsin",59379.0,46683.0,4654.0,1996.0,814.0,20519.0,14455.0,4742.0,55,005
"Bayfield County, Wisconsin",67266.0,16214.0,2627.0,599.0,828.0,6443.0,6258.0,1299.0,55,007
"Brown County, Wisconsin",74066.0,268393.0,40059.0,15137.0,935.0,126921.0,70623.0,38473.0,55,009
"Buffalo County, Wisconsin",64238.0,13329.0,1470.0,660.0,808.0,6183.0,4359.0,1257.0,55,011
"Burnett County, Wisconsin",60466.0,16561.0,1936.0,659.0,767.0,6178.0,5918.0,1071.0,55,013
"Calumet County, Wisconsin",84151.0,52361.0,8314.0,2783.0,948.0,25495.0,16862.0,3850.0,55,015
"Chippewa County, Wisconsin",69815.0,66254.0,8001.0,3055.0,918.0,29501.0,19429.0,6897.0,55,017
"Clark County, Wisconsin",63187.0,34703.0,2056.0,2074.0,756.0,14004.0,9871.0,2778.0,55,019
"Columbia County, Wisconsin",79271.0,58272.0,6969.0,2874.0,911.0,27417.0,18253.0,5815.0,55,021
"Crawford County, Wisconsin",60823.0,16123.0,1485.0,762.0,781.0,6634.0,4885.0,1659.0,55,023
"Dane County, Wisconsin",84297.0,559891.0,120419.0,31567.0,1268.0,266630.0,139432.0,101367.0,55,025
"Dodge County, Wisconsin",71747.0,89032.0,8945.0,4417.0,929.0,43362.0,25144.0,10471.0,55,027
"Door County, Wisconsin",68257.0,30038.0,5399.0,1123.0,949.0,12803.0,11226.0,2615.0,55,029
"Douglas County, Wisconsin",64682.0,44092.0,6063.0,2304.0,833.0,20246.0,13328.0,5588.0,55,031
"Dunn County, Wisconsin",69721.0,45221.0,5172.0,3441.0,908.0,21576.0,11448.0,5809.0,55,033
"Eau Claire County, Wisconsin",70127.0,105697.0,15550.0,7074.0,929.0,50980.0,26983.0,15498.0,55,035
"Florence County, Wisconsin",58049.0,4574.0,609.0,135.0,571.0,1734.0,1865.0,217.0,55,037
"Fond du Lac County, Wisconsin",70368.0,104027.0,10940.0,5346.0,892.0,48697.0,29931.0,12437.0,55,039
"Forest County, Wisconsin",55552.0,9239.0,850.0,360.0,593.0,3500.0,3026.0,697.0,55,041
"Grant County, Wisconsin",63497.0,51842.0,4873.0,3975.0,795.0,23240.0,13839.0,6024.0,55,043
"Green County, Wisconsin",76080.0,37066.0,4624.0,1789.0,820.0,17598.0,11754.0,3840.0,55,045
"Green Lake County, Wisconsin",66395.0,19093.0,1965.0,993.0,781.0,7963.0,6158.0,1867.0,55,047
"Iowa County, Wisconsin",79226.0,23766.0,3202.0,1039.0,911.0,11211.0,7642.0,2153.0,55,049
"Iron County, Wisconsin",55777.0,6136.0,824.0,233.0,632.0,2479.0,2498.0,443.0,55,051
"Jackson County, Wisconsin",64630.0,20958.0,1585.0,967.0,749.0,8484.0,6040.0,1950.0,55,053
"Jefferson County, Wisconsin",77018.0,85932.0,11621.0,6069.0,981.0,42590.0,24941.0,9161.0,55,055
"Juneau County, Wisconsin",63455.0,26695.0,2219.0,1130.0,820.0,11277.0,8400.0,2198.0,55,057
"Kenosha County, Wisconsin",76583.0,168693.0,21475.0,9639.0,1110.0,78723.0,44940.0,21765.0,55,059
"Kewaunee County, Wisconsin",77610.0,20570.0,2105.0,951.0,831.0,9663.0,7115.0,1132.0,55,061
"La Crosse County, Wisconsin",68731.0,120216.0,17046.0,7792.0,984.0,57265.0,31198.0,18981.0,55,063
"Lafayette County, Wisconsin",69293.0,16716.0,1563.0,871.0,796.0,7432.0,5271.0,1381.0,55,065
"Langlade County, Wisconsin",55091.0,19512.0,1592.0,961.0,715.0,8193.0,6504.0,1939.0,55,067
"Lincoln County, Wisconsin",64314.0,28402.0,2726.0,1214.0,706.0,11919.0,9594.0,2632.0,55,069
"Manitowoc County, Wisconsin",66412.0,81242.0,9562.0,3849.0,747.0,37623.0,26490.0,8370.0,55,071
"Marathon County, Wisconsin",73248.0,137820.0,17895.0,6851.0,898.0,63707.0,41182.0,15302.0,55,073
"Marinette County, Wisconsin",60347.0,41827.0,3792.0,1768.0,731.0,17661.0,14762.0,3807.0,55,075
"Marquette County, Wisconsin",59748.0,15619.0,1232.0,659.0,773.0,6375.0,5470.0,1360.0,55,077
"Menominee County, Wisconsin",62194.0,4279.0,307.0,258.0,635.0,1250.0,917.0,390.0,55,078
"Milwaukee County, Wisconsin",59319.0,933063.0,130326.0,49984.0,1012.0,398009.0,192212.0,197035.0,55,079
"Monroe County, Wisconsin",66451.0,46208.0,4317.0,2377.0,919.0,19972.0,12867.0,5125.0,55,081
"Oconto County, Wisconsin",73611.0,39048.0,3830.0,1746.0,775.0,17111.0,13783.0,2555.0,55,083
"Oneida County, Wisconsin",66111.0,37799.0,4915.0,1463.0,876.0,15210.0,13558.0,2859.0,55,085
"Outagamie County, Wisconsin",78705.0,190611.0,28991.0,9589.0,941.0,91977.0,54775.0,21871.0,55,087
"Ozaukee County, Wisconsin",92258.0,91745.0,19850.0,4912.0,1103.0,41686.0,27515.0,9963.0,55,089
"Pepin County, Wisconsin",70833.0,7363.0,888.0,303.0,778.0,3067.0,2525.0,553.0,55,091
"Pierce County, Wisconsin",82996.0,42187.0,5592.0,3198.0,999.0,19926.0,11799.0,4058.0,55,093
"Polk County, Wisconsin",74142.0,45128.0,5217.0,2083.0,922.0,19957.0,14932.0,3602.0,55,095
"Portage County, Wisconsin",71301.0,70281.0,10749.0,4668.0,876.0,32687.0,20442.0,8869.0,55,097
"Price County, Wisconsin",55822.0,14066.0,1205.0,585.0,759.0,5629.0,5272.0,1358.0,55,099
"Racine County, Wisconsin",72658.0,197068.0,25327.0,10415.0,985.0,86806.0,55341.0,23759.0,55,101
"Richland County, Wisconsin",61985.0,17256.0,1693.0,908.0,755.0,7319.0,5508.0,1688.0,55,103
"Rock County, Wisconsin",70630.0,163817.0,18465.0,8801.0,981.0,75525.0,46462.0,19977.0,55,105
"Rusk County, Wisconsin",57473.0,14179.0,1243.0,569.0,793.0,5588.0,4884.0,1306.0,55,107
"St. Croix County, Wisconsin",97950.0,93752.0,16833.0,4806.0,1127.0,44345.0,28486.0,7518.0,55,109
"Sauk County, Wisconsin",72930.0,65664.0,8152.0,2991.0,914.0,31158.0,19987.0,7326.0,55,111
"Sawyer County, Wisconsin",57519.0,18057.0,2348.0,684.0,670.0,6915.0,6233.0,1977.0,55,113
"Shawano County, Wisconsin",65493.0,40848.0,3661.0,2077.0,740.0,17803.0,13206.0,3447.0,55,115
"Sheboygan County, Wisconsin",68969.0,117741.0,14669.0,5748.0,863.0,55563.0,35152.0,13883.0,55,117
"Taylor County, Wisconsin",61360.0,19979.0,1581.0,1051.0,750.0,8751.0,6207.0,1547.0,55,119
"Trempealeau County, Wisconsin",68474.0,30679.0,2838.0,1531.0,864.0,13886.0,9175.0,3195.0,55,121
"Vernon County, Wisconsin",65177.0,30811.0,3309.0,1659.0,785.0,12284.0,9562.0,2429.0,55,123
"Vilas County, Wisconsin",63726.0,23146.0,3433.0,898.0,766.0,8905.0,8890.0,1761.0,55,125
"Walworth County, Wisconsin",75172.0,105127.0,14460.0,6489.0,1034.0,49491.0,29399.0,12780.0,55,127
"Washburn County, Wisconsin",58504.0,16685.0,2045.0,674.0,805.0,6324.0,5896.0,1356.0,55,129
"Washington County, Wisconsin",91915.0,136842.0,22631.0,6817.0,1073.0,65774.0,43485.0,12794.0,55,131
"Waukesha County, Wisconsin",101639.0,407290.0,90538.0,20556.0,1235.0,187101.0,127108.0,38625.0,55,133
"Waupaca County, Wisconsin",69198.0,51822.0,5234.0,2348.0,817.0,23939.0,17026.0,5329.0,55,135
"Waushara County, Wisconsin",61033.0,24672.0,2121.0,1022.0,779.0,9955.0,8419.0,1739.0,55,137
"Winnebago County, Wisconsin",70041.0,171197.0,23496.0,9373.0,880.0,80948.0,47490.0,24453.0,55,139
"Wood County, Wisconsin",63273.0,74138.0,7590.0,3269.0,830.0,32415.0,23287.0,8600.0,55,141
"Albany County, Wyoming",55887.0,37525.0,6073.0,3225.0,927.0,18889.0,8235.0,8055.0,56,001
"Big Horn County, Wyoming",61262.0,11690.0,1149.0,676.0,785.0,4487.0,3286.0,976.0,56,003
"Campbell County, Wyoming",93315.0,46857.0,4219.0,2256.0,924.0,22728.0,13703.0,3806.0,56,005
"Carbon County, Wyoming",65196.0,14609.0,1639.0,699.0,825.0,6029.0,4256.0,1591.0,56,007
"Converse County, Wyoming",79235.0,13729.0,1231.0,712.0,928.0,6428.0,4554.0,1102.0,56,009
"Crook County, Wyoming",68876.0,7258.0,1021.0,226.0,778.0,3037.0,2159.0,596.0,56,011
"Fremont County, Wyoming",60030.0,39402.0,3990.0,2230.0,819.0,14889.0,10333.0,4284.0,56,013
"Goshen County, Wyoming",62356.0,12592.0,1374.0,800.0,736.0,5253.0,3815.0,1254.0,56,015
"Hot Springs County, Wyoming",64031.0,4616.0,682.0,180.0,824.0,1715.0,1503.0,602.0,56,017
"Johnson County, Wyoming",60667.0,8536.0,1222.0,366.0,932.0,3408.0,2837.0,1134.0,56,019
"Laramie County, Wyoming",76282.0,100316.0,13178.0,4812.0,1043.0,46810.0,29892.0,11515.0,56,021
"Lincoln County, Wyoming",83033.0,19794.0,2048.0,1098.0,818.0,8761.0,6056.0,1573.0,56,023
"Natrona County, Wyoming",69104.0,79506.0,8817.0,4211.0,945.0,37031.0,23937.0,8958.0,56,025
"Niobrara County, Wyoming",54375.0,2460.0,334.0,102.0,951.0,967.0,755.0,317.0,56,027
"Park County, Wyoming",66754.0,29878.0,4669.0,1560.0,877.0,12928.0,9599.0,3451.0,56,029
"Platte County, Wyoming",64753.0,8618.0,788.0,358.0,788.0,3241.0,2860.0,1001.0,56,031
